"3","防災リテラシー養成講座(災害を知る)A","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5090","1"
"3","防災リテラシー養成講座(災害を知る)B","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5091","1"
"3","防災コンピテンシ－養成講座(災害に備える)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7893","1"
"3","キャリアデザインと地域貢献A","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5093","1"
"3","キャリアデザインと地域貢献B","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7894","1"
"3","瀬戸内地域活性化プロジェクト イ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5099","1"
"3","地域での防犯を考える","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5100","1"
"3","里海から地域の暮らしを考える","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5101","1"
"3","地域課題発見・解決のための経済分析","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7898","1"
"2","学問基礎科目","https://kadai-moodle.kagawa-u.ac.jp/course/index.php?categoryid=215","0"
"3","書物との出会い-学問することの喜び （イ）（2022）","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5114","1"
"3","書物との出会い-学問することの喜び ロ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5115","1"
"3","2022自然科学基礎実験","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7901","1"
"3","分離する文理と大学","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7902","1"
"3","哲学D","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7903","1"
"3","論理学Ａ2022年度","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5116","1"
"3","倫理学C","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7904","1"
"3","芸術Ａ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5117","1"
"3","芸術B","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7905","1"
"3","心理学H","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7906","1"
"3","心理学I","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7907","1"
"3","教育学","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7909","1"
"3","歴史学A","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5122","1"
"3","歴史学B","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7910","1"
"3","歴史学Ｅ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5123","1"
"3","文学C","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5124","1"
"3","法学Ａ イ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5125","1"
"3","法学Ａ ロ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7912","1"
"3","法学Ｂ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5126","1"
"3","2022年度政治学Ａ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7913","1"
"3","経営学（仕事とキャリアと組織）","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7914","1"
"3","三原 数学B ゲーム理論 2022","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7915","1"
"3","数学Ｃ イ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5129","1"
"3","数学Ｃ ロ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5130","1"
"3","数学Ｃ ハ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5131","1"
"3","数学Ｄ イ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5133","1"
"3","数学Ｄ ロ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5134","1"
"3","数学Ｄハ（機械システムコース）","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5135","1"
"3","数学Ｄ ニ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5136","1"
"3","数学Ｅ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5137","1"
"3","数学Ｆ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5138","1"
"3","地学B","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5139","1"
"3","地学Ｐ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7916","1"
"3","物理学Ａ ハ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5142","1"
"3","物理学Ａ ホ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7917","1"
"3","物理学Ｂ イ2022","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7918","1"
"3","物理学Ｂ ロ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7919","1"
"3","物理学Ｂ ハ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7920","1"
